pos	category	lemma	offensiveness_score
1 aggettivo	dmc;	abbietta	2.6539881134297696
1 aggettivo	dmc;	abbiette	2.6539881134297696
1 aggettivo	dmc;	abbietti	2.6539881134297696
1 aggettivo	dmc;	abbietto	2.6539881134297696
3 sostantivo	dmc;	abbiezione	2.6539881134297696
3 sostantivo	dmc;	abbiezioni	2.6539881134297696
2 sostantivo, aggettivo	cds; dmc; re;	abbindolatore	2.158415221758037
2 sostantivo, aggettivo	cds; dmc; re;	abbindolatori	2.158415221758037
2 sostantivo, aggettivo	cds; dmc; re;	abbindolatrice	2.158415221758037
2 sostantivo, aggettivo	cds; dmc; re;	abbindolatrici	2.158415221758037
3 sostantivo	qas;ddf;	abbrutimenti	2.0763171652780557
3 sostantivo	qas;ddf;	abbrutimento	2.0763171652780557
1 aggettivo	cds; ddf;	abbrutita	1.8255375886547394
1 aggettivo	cds; ddf;	abbrutite	1.8255375886547394
1 aggettivo	cds; ddf;	abbrutiti	1.8255375886547394
1 aggettivo	cds; ddf;	abbrutito	1.8255375886547394
1 aggettivo	ddf; cds	aberrante	2.649241772971271
1 aggettivo	ddf; cds	aberranti	2.649241772971271
3 sostantivo	ddf; cds	aberrazione	2.649241772971271
3 sostantivo	ddf; cds	aberrazioni	2.649241772971271
1 aggettivo	dmc;	abietta	2.7669308076895103
1 aggettivo	dmc;	abiette	2.7669308076895103
1 aggettivo	dmc;	abietti	2.7669308076895103
1 aggettivo	dmc;	abietto	2.7669308076895103
3 sostantivo	dmc;	abiezione	2.7669308076895103
3 sostantivo	dmc;	abiezioni	2.7669308076895103
1 aggettivo	ddf; cds	abnorme	2.120320474847734
1 aggettivo	ddf; cds	abnormi	2.120320474847734
3 sostantivo	svp;	abominazione	3.105009174339571
3 sostantivo	svp;	abominazioni	3.105009174339571
1 aggettivo	svp; cds;	abominevole	3.105009174339571
1 aggettivo	svp; cds;	abominevoli	3.105009174339571
3 sostantivo	svp;	abomini	3.105009174339571
3 sostantivo	svp;	abominio	3.105009174339571
3 sostantivo	svp;	aborrimenti	2.2773341724042466
3 sostantivo	svp;	aborrimento	2.2773341724042466
1 aggettivo	svp;	aborrita	2.2773341724042466
1 aggettivo	svp;	aborrite	2.2773341724042466
1 aggettivo	svp;	aborriti	2.2773341724042466
1 aggettivo	svp;	aborrito	2.2773341724042466
3 sostantivo	qas; min;	aborti	3.0589508226895457
3 sostantivo	qas; min;	aborto	3.0589508226895457
3 sostantivo	dmc;	abulia	1.8181981208690885
1 aggettivo	dmc;	abulica	1.8181981208690885
1 aggettivo	dmc;	abuliche	1.8181981208690885
1 aggettivo	dmc;	abulici	1.8181981208690885
1 aggettivo	dmc;	abulico	1.8181981208690885
3 sostantivo	dmc;	abulie	1.8181981208690885
1 aggettivo	re	abusiva	2.0282412495176363
1 aggettivo	re	abusive	2.0282412495176363
1 aggettivo	re	abusivi	2.0282412495176363
1 aggettivo	re	abusivo	2.0282412495176363
3 sostantivo	is;	accatona	2.385889307051145
3 sostantivo	is;	accatone	2.385889307051145
3 sostantivo	is;	accatoni	2.385889307051145
3 sostantivo	qas;	accattabrighe	1.6695244283383426
3 sostantivo	is;	accattapane	2.385889307051145
3 sostantivo	is;	accattatozzi	2.385889307051145
3 sostantivo	is;	accattone	2.385889307051145
2 sostantivo, aggettivo	dmc	accentratore	1.5035725048225315
2 sostantivo, aggettivo	dmc	accentratori	1.5035725048225315
2 sostantivo, aggettivo	dmc	accentratrice	1.5035725048225315
2 sostantivo, aggettivo	dmc	accentratrici	1.5035725048225315
3 sostantivo	cds; dmc; svp;	acchiappamosche	2.0428994610810145
3 sostantivo	svp;	accidia	2.0428994610810145
3 sostantivo	svp;	accidie	2.0428994610810145
2 sostantivo, aggettivo	an; cds; svp;	accidiosa	2.0428994610810145
2 sostantivo, aggettivo	an; cds; svp;	accidiose	2.0428994610810145
2 sostantivo, aggettivo	an; cds; svp;	accidiosi	2.0428994610810145
2 sostantivo, aggettivo	an; cds; svp;	accidioso	2.0428994610810145
3 sostantivo	svp; dmc;	acedia	2.0428994610810145
3 sostantivo	svp; dmc;	acedie	2.0428994610810145
1 aggettivo	dmc;	acida	2.039024313185723
1 aggettivo	dmc;	acide	2.039024313185723
1 aggettivo	dmc;	acidi	2.039024313185723
1 aggettivo	dmc;	acido	2.039024313185723
1 aggettivo	svp; dmc;	acriminosi	1.9839086318613448
1 aggettivo	svp; dmc;	acrimoniosa	1.9839086318613448
1 aggettivo	svp; dmc;	acrimoniose	1.9839086318613448
1 aggettivo	svp; dmc;	acrimonioso	1.9839086318613448
1 aggettivo	ddp;	adolescenziale	1.2480218597835449
1 aggettivo	ddp;	adolescenziali	1.2480218597835449
1 aggettivo	pr; dmc;	adultera	2.4944287925937494
1 aggettivo	pr; dmc;	adultere	2.4944287925937494
1 aggettivo	pr; dmc;	adulteri	2.4944287925937494
1 aggettivo	pr; dmc;	adulterina	2.445093377449047
1 aggettivo	pr; dmc;	adulterine	2.445093377449047
1 aggettivo	pr; dmc;	adulterini	2.445093377449047
1 aggettivo	pr; dmc;	adulterino	2.445093377449047
1 aggettivo	pr; dmc;	adultero	2.4944287925937494
3 sostantivo	an;	afanitteri	1.7087939437701265
3 sostantivo	an;	afanittero	1.7087939437701265
4 verbo	cds	sputarti	5
4 verbo	cds	sputargli	5
4 verbo	cds	sputarle	5
4 verbo	cds	sputiamogli	5
4 verbo	cds	sputiamole	5
4 verbo	cds	inculerei	5
4 verbo	cds	cacare	5
4 verbo	cds	scopo	5
4 verbo	cds	scoperei	5
4 verbo	cds	scopare	5
4 verbo	cds	scopiamo	5
4 verbo	cds	scopate	5
4 verbo	cds	scopano	5
4 verbo	cds	affogatevi	5
4 verbo	cds	affogati	5
4 verbo	cds	affondatevi	5
4 verbo	cds	affondati	5
4 verbo	cds	affossatevi	5
4 verbo	cds	affossati	5
1 aggettivo	cds	agghiacciante	2.2022199909455358
1 aggettivo	cds	agghiaccianti	2.2022199909455358
2 sostantivo, aggettivo	cds; dmc; re;	aggiratore	2.3741242493053756
2 sostantivo, aggettivo	cds; dmc; re;	aggiratori	2.3741242493053756
2 sostantivo, aggettivo	cds; dmc; re;	aggiratrice	2.3741242493053756
2 sostantivo, aggettivo	cds; dmc; re;	aggiratrici	2.3741242493053756
4 verbo	cds	aggrediscila	5
4 verbo	cds	aggrediscile	5
4 verbo	cds	aggrediscili	5
4 verbo	cds	aggrediscilo	5
1 aggettivo	svp; dmc	aggressiva	2.3110937888399508
1 aggettivo	svp; dmc	aggressive	2.3110937888399508
1 aggettivo	svp; dmc	aggressivi	2.3110937888399508
1 aggettivo	svp; dmc	aggressivo	2.3110937888399508
3 sostantivo	dmc	agitatore	1.7021309539587097
3 sostantivo	dmc	agitatori	1.7021309539587097
3 sostantivo	dmc	agitatrice	1.7021309539587097
3 sostantivo	dmc	agitatrici	1.7021309539587097
3 sostantivo	cds; re;	aguzzine	2.9733861996363267
3 sostantivo	cds; re;	aguzzini	2.9733861996363267
3 sostantivo	cds; re;	aguzzino	2.9733861996363267
3 sostantivo	cds; svp;	albagia	1.63449167143493
3 sostantivo	cds; svp;	albagie	1.63449167143493
1 aggettivo	cds; mi;	alcolizzata	3.0895790158850205
1 aggettivo	cds; mi;	alcolizzate	3.0895790158850205
1 aggettivo	cds; mi;	alcolizzati	3.0895790158850205
1 aggettivo	cds; mi;	alcolizzato	3.0895790158850205
1 aggettivo	ddp; qas	aliena	1.6111987951468842
1 aggettivo	ddp; qas;	alienata	2.100172321272563
1 aggettivo	ddp; qas;	alienate	2.100172321272563
1 aggettivo	ddp; qas;	alienati	2.100172321272563
1 aggettivo	ddp; qas;	alienato	2.100172321272563
1 aggettivo	ddp; qas	aliene	1.6111987951468842
1 aggettivo	ddp; qas	alieni	1.6111987951468842
1 aggettivo	ddp; qas	alieno	1.6111987951468842
1 aggettivo	ddf;	allampanato	1.8752824935782195
3 sostantivo	ddp; cds; ps;	allocca	2.0645122182484315
3 sostantivo	ddp; cds; ps;	allocche	2.0645122182484315
3 sostantivo	ddp; cds; ps;	allocchi	2.0645122182484315
3 sostantivo	ddp; cds; ps;	allocco	2.0645122182484315
1 aggettivo	cds	allucinante	1.5940822731741306
1 aggettivo	cds	allucinanti	1.5940822731741306
1 aggettivo	cds; ddp	allucinata	2.0277398663498083
1 aggettivo	cds; ddp	allucinate	2.0277398663498083
1 aggettivo	cds; ddp	allucinati	2.0277398663498083
1 aggettivo	cds; ddp	allucinato	2.0277398663498083
2 sostantivo, aggettivo	pr; mi;	allupata	2.6912579970742545
2 sostantivo, aggettivo	pr; mi;	allupate	2.6912579970742545
2 sostantivo, aggettivo	pr; mi;	allupati	2.6912579970742545
2 sostantivo, aggettivo	pr; mi;	allupato	2.6912579970742545
1 aggettivo	svp;	altera	1.8880586552502223
1 aggettivo	svp;	altere	1.8880586552502223
3 sostantivo	svp; cds;	alterigia	1.63449167143493
3 sostantivo	svp; cds;	alterigie	1.63449167143493
1 aggettivo	svp;	altero	1.8880586552502223
1 aggettivo	svp; cds;	altezzosa	1.8880586552502223
1 aggettivo	svp; cds;	altezzose	1.8880586552502223
1 aggettivo	svp; cds;	altezzosi	1.8880586552502223
3 sostantivo	cds; svp;	altezzosità	1.63449167143493
1 aggettivo	svp; cds;	altezzoso	1.8880586552502223
1 aggettivo	dmc;	ambigua	1.7574867272548147
1 aggettivo	dmc;	ambigue	1.7574867272548147
1 aggettivo	dmc;	ambigui	1.7574867272548147
1 aggettivo	dmc;	ambiguo	1.7574867272548147
3 sostantivo	dmc;	ameba	2.4930693138312265
3 sostantivo	dmc;	amebe	2.4930693138312265
4 verbo	cds	ammazala	5
4 verbo	cds	ammazzale	5
4 verbo	cds	ammazzali	5
4 verbo	cds	ammazzalo	5
3 sostantivo	re;	ammazzamenti	3.0589508226895457
3 sostantivo	re;	ammazzamento	3.0589508226895457
4 verbo	cds	ammazzare	5
3 sostantivo	cds;	ammazzasette	1.8880586552502223
4 verbo	cds	ammazzatevi	5
4 verbo	cds	ammazzati	5
4 verbo	cds	ammazziamola	5
4 verbo	cds	ammazziamole	5
4 verbo	cds	ammazziamoli	5
4 verbo	cds	ammazziamolo	5
3 sostantivo	dmc;	ammorbamenti	2.32269033324782
3 sostantivo	dmc;	ammorbamento	2.32269033324782
1 aggettivo	dmc;	ammorbante	2.32269033324782
1 aggettivo	dmc;	ammorbanti	2.32269033324782
1 aggettivo	dmc;	amorale	2.5316755116755503
1 aggettivo	dmc;	amorali	2.5316755116755503
2 sostantivo, aggettivo	pr; qas;	amplessi	3.076978247624997
2 sostantivo, aggettivo	pr; qas;	amplesso	3.076978247624997
1 aggettivo	asm; asf; qas; pr	anale	3.2784456328411764
2 sostantivo, aggettivo	ddp;	analfabeta	2.944474689398321
2 sostantivo, aggettivo	ddp;	analfabete	2.944474689398321
2 sostantivo, aggettivo	ddp;	analfabeti	2.944474689398321
3 sostantivo	ddp;	analfabetismi	2.944474689398321
3 sostantivo	ddp;	analfabetismo	2.944474689398321
1 aggettivo	asm; asf; qas; pr	anali	3.2784456328411764
2 sostantivo, aggettivo	ddf; ddp;	andicappata	3.9203167435415716
2 sostantivo, aggettivo	ddf; ddp;	andicappate	3.9203167435415716
2 sostantivo, aggettivo	ddf; ddp;	andicappati	3.9203167435415716
2 sostantivo, aggettivo	ddf; ddp;	andicappato	3.9203167435415716
1 aggettivo	om; cds;	androgina	1.6656643242497409
1 aggettivo	om; cds;	androgine	1.6656643242497409
3 sostantivo	ddp; qas;	ani	3.2784456328411764
2 sostantivo, aggettivo	ddp; an; re; cds;	animale	2.389809818872414
1 aggettivo	an; cds;	animalesche	2.110010063329553
1 aggettivo	an; cds;	animaleschi	2.110010063329553
1 aggettivo	an; cds;	animalesco	2.110010063329553
2 sostantivo, aggettivo	ddp; an; re; cds;	animali	2.389809818872414
4 verbo	cds	annegatevi	5
4 verbo	cds	annegati	5
4 verbo	cds	anneghiamola	5
4 verbo	cds	anneghiamole	5
4 verbo	cds	anneghiamoli	5
4 verbo	cds	anneghiamolo	5
4 verbo	cds	annientatevi	5
4 verbo	cds	annientati	5
2 sostantivo, aggettivo	ps; re;	annientatore	1.9632894568714079
2 sostantivo, aggettivo	ps; re;	annientatori	1.9632894568714079
2 sostantivo, aggettivo	ps; re;	annientatrice	1.9632894568714079
2 sostantivo, aggettivo	ps; re;	annientatrici	1.9632894568714079
4 verbo	cds	annientiamola	5
4 verbo	cds	annientiamole	5
4 verbo	cds	annientiamoli	5
4 verbo	cds	annientiamolo	5
3 sostantivo	ddp; qas;	ano	3.2784456328411764
1 aggettivo	ddf; cds;	anoressici	3.1455684683191403
1 aggettivo	ddf; cds;	anoressico	3.1455684683191403
1 aggettivo	ddp; ddf; cds;	anormale	2.6436069901103774
1 aggettivo	ddp; ddf; cds;	anormali	2.6436069901103774
1 aggettivo	ddf; cds;	anorressica	3.1455684683191403
1 aggettivo	ddf; cds;	anorressice	3.1455684683191403
3 sostantivo	cds;	anticaglia	1.599814563502695
3 sostantivo	cds;	anticaglie	1.599814563502695
3 sostantivo	cds; svp;	anticristo	1.6594616037284453
1 aggettivo	ddf;	antiestetica	2.149170462679834
1 aggettivo	ddf;	antiestetiche	2.149170462679834
1 aggettivo	ddf;	antiestetici	2.149170462679834
1 aggettivo	ddf;	antiestetico	2.149170462679834
3 sostantivo	svp; dmc	apatia	1.7722692844373658
1 aggettivo	cds; dmc; svp;	apatica	1.7722692844373658
1 aggettivo	cds; dmc; svp;	apatiche	1.7722692844373658
1 aggettivo	cds; dmc; svp;	apatici	1.7722692844373658
1 aggettivo	cds; dmc; svp;	apatico	1.7722692844373658
3 sostantivo	svp; dmc	apatie	1.7722692844373658
1 aggettivo	mal; cds;	appestante	2.759597553991103
1 aggettivo	mal; cds;	appestanti	2.759597553991103
1 aggettivo	mal; cds;	appestata	3.0790742489555054
1 aggettivo	mal; cds;	appestate	3.0790742489555054
1 aggettivo	mal; cds;	appestati	3.0790742489555054
1 aggettivo	mal; cds;	appestato	3.0790742489555054
1 aggettivo	dmc	appiccicosa	1.825516474597053
1 aggettivo	dmc	appiccicose	1.825516474597053
1 aggettivo	dmc	appiccicosi	1.825516474597053
1 aggettivo	dmc	appiccicoso	1.825516474597053
1 aggettivo	dmc	arida	2.3082692706194234
1 aggettivo	dmc	aride	2.3082692706194234
1 aggettivo	dmc	aridi	2.3082692706194234
1 aggettivo	dmc	arido	2.3082692706194234
3 sostantivo	cds;	armeggiona	1.7917071518911958
3 sostantivo	cds;	armeggione	1.7917071518911958
3 sostantivo	cds;	armeggioni	1.7917071518911958
3 sostantivo	pr; mi;	arpia	2.960353466653949
3 sostantivo	pr; mi;	arpie	2.960353466653949
1 aggettivo	ddp; dmc;	arretrata	2.0446810528562622
1 aggettivo	ddp; dmc;	arretrate	2.0446810528562622
3 sostantivo	ddp; dmc;	arretratezza	2.0446810528562622
3 sostantivo	ddp; dmc;	arretratezze	2.0446810528562622
1 aggettivo	ddp; dmc;	arretrati	2.0446810528562622
1 aggettivo	ddp; dmc;	arretrato	2.0446810528562622
3 sostantivo	cds	arrivismi	2.3511844715791863
3 sostantivo	cds	arrivismo	2.3511844715791863
3 sostantivo	cds;	arrivista	2.3511844715791863
3 sostantivo	cds;	arriviste	2.3511844715791863
3 sostantivo	cds;	arrivisti	2.3511844715791863
1 aggettivo	dmc; svp; cds;	arrogante	2.4272295087129696
1 aggettivo	dmc; svp; cds;	arroganti	2.4272295087129696
3 sostantivo	cds;	arroganza	2.4272295087129696
3 sostantivo	cds;	arroganze	2.4272295087129696
3 sostantivo	qas; dmc;	arruffona	1.7602660558861594
3 sostantivo	qas; dmc;	arruffone	1.7602660558861594
3 sostantivo	qas; dmc;	arruffoni	1.7602660558861594
3 sostantivo	om;	arrusi	3.4323768773154515
3 sostantivo	om;	arruso	3.4323768773154515
3 sostantivo	om;	arrusu	3.4323768773154515
1 aggettivo	ddp;	arteriosclerotica	2.5284164566078813
1 aggettivo	ddp;	arteriosclerotiche	2.5284164566078813
1 aggettivo	ddp;	arteriosclerotici	2.5284164566078813
1 aggettivo	ddp;	arteriosclerotico	2.5284164566078813
1 aggettivo	qas; cds;	asessuata	2.245737113346478
1 aggettivo	qas; cds;	asessuate	2.245737113346478
1 aggettivo	qas; cds;	asessuati	2.245737113346478
1 aggettivo	qas; cds;	asessuato	2.245737113346478
3 sostantivo	an; cds; ddp;	asina	2.3846195126876575
3 sostantivo	cds; an;	asinata	2.179894846656535
3 sostantivo	cds; an;	asinate	2.179894846656535
3 sostantivo	an; cds; ddp;	asine	2.3846195126876575
3 sostantivo	an;	asinella	2.3846195126876575
3 sostantivo	an;	asinelle	2.3846195126876575
3 sostantivo	an;	asinelli	2.3846195126876575
3 sostantivo	an;	asinello	2.3846195126876575
3 sostantivo	ddp; cds; an;	asineria	2.3846195126876575
3 sostantivo	ddp; cds; an;	asinerie	2.3846195126876575
1 aggettivo	an; ddp;	asinesca	2.3846195126876575
1 aggettivo	an; ddp;	asinesche	2.3846195126876575
1 aggettivo	an; ddp;	asineschi	2.3846195126876575
1 aggettivo	an; ddp;	asinesco	2.3846195126876575
3 sostantivo	an; cds; ddp;	asini	2.3846195126876575
3 sostantivo	an; ddp; cds;	asinità	2.3846195126876575
3 sostantivo	an; cds; ddp;	asino	2.3846195126876575
1 aggettivo	dmc	asociale	1.8113698345688656
1 aggettivo	dmc	asociali	1.8113698345688656
3 sostantivo	an; dmc;	aspide	2.2951125444684117
3 sostantivo	an; dmc;	aspidi	2.2951125444684117
3 sostantivo	ps; re;	assassina	3.747266491844777
4 verbo	cds	assassinatela	5
4 verbo	cds	assassinatele	5
4 verbo	cds	assassinateli	5
4 verbo	cds	assassinatelo	5
3 sostantivo	re;	assassinatore	3.747266491844777
3 sostantivo	re;	assassinatori	3.747266491844777
3 sostantivo	re;	assassinatrice	3.747266491844777
3 sostantivo	re;	assassinatrici	3.747266491844777
3 sostantivo	ps; re;	assassine	3.747266491844777
3 sostantivo	ps; re;	assassini	3.747266491844777
4 verbo	cds	assassiniamola	5
4 verbo	cds	assassiniamole	5
4 verbo	cds	assassiniamoli	5
4 verbo	cds	assassiniamolo	5
3 sostantivo	re;	assassinii	3.0589508226895457
3 sostantivo	re;	assassinio	3.0589508226895457
3 sostantivo	ps; re;	assassino	3.747266491844777
1 aggettivo	svp; cds;	assatanata	2.9297894320086
1 aggettivo	svp; cds;	assatanate	2.9297894320086
1 aggettivo	svp; cds;	assatanati	2.9297894320086
1 aggettivo	svp; cds;	assatanato	2.9297894320086
1 aggettivo	cds;	assurda	1.6754883320567961
1 aggettivo	cds;	assurde	1.6754883320567961
1 aggettivo	cds;	assurdi	1.6754883320567961
3 sostantivo	ddp;	assurdità	1.5584319259699142
1 aggettivo	cds;	assurdo	1.6754883320567961
3 sostantivo	dmc; svp;	asti	2.094191963339208
3 sostantivo	dmc; svp;	astio	2.094191963339208
1 aggettivo	dmc; svp;	astiosa	2.094191963339208
1 aggettivo	dmc; svp;	astiose	2.094191963339208
1 aggettivo	dmc; svp;	astiosi	2.094191963339208
1 aggettivo	dmc; svp;	astioso	2.094191963339208
3 sostantivo	qas;	attaccabrighe	1.8449239025478144
3 sostantivo	re;	attentatore	2.743751580641336
3 sostantivo	re;	attentatrici	2.743751580641336
3 sostantivo	re;	attentori	2.743751580641336
3 sostantivo	re;	attentrice	2.743751580641336
3 sostantivo	qas; mi;	attricetta	2.2586883461607767
3 sostantivo	qas; mi;	attricette	2.2586883461607767
4 verbo	cds	autodistruggetevi	5
4 verbo	cds	autodistruggiti	5
2 sostantivo, aggettivo	dmc; qas	autoritari	1.8384795558379787
2 sostantivo, aggettivo	dmc; qas	autoritaria	1.8384795558379787
2 sostantivo, aggettivo	dmc; qas	autoritarie	1.8384795558379787
2 sostantivo, aggettivo	dmc; qas	autoritario	1.8384795558379787
2 sostantivo, aggettivo	svp; is;	avara	2.2418713366429843
2 sostantivo, aggettivo	svp; is;	avare	2.2418713366429843
2 sostantivo, aggettivo	svp; is;	avari	2.2418713366429843
1 aggettivo	svp; is;	avarissima	2.4779766870423723
1 aggettivo	svp; is;	avarissime	2.4779766870423723
1 aggettivo	svp; is;	avarissimi	2.4779766870423723
1 aggettivo	svp; is;	avarissimo	2.4779766870423723
3 sostantivo	svp; is;	avarizia	2.2418713366429843
3 sostantivo	svp; is;	avarizie	2.2418713366429843
2 sostantivo, aggettivo	svp; is;	avaro	2.2418713366429843
1 aggettivo	svp; is; dmc;	avida	2.381360987592938
1 aggettivo	svp; is; dmc;	avide	2.381360987592938
1 aggettivo	svp; is; dmc;	avidi	2.381360987592938
3 sostantivo	svp; is;	avidità	2.381360987592938
1 aggettivo	svp; is; dmc;	avido	2.381360987592938
3 sostantivo	an; rapace	avoltore	2.7329238689507163
3 sostantivo	an; rapace	avoltori	2.7329238689507163
1 aggettivo	cds	avvilente	2.453102295900596
1 aggettivo	cds	avvilenti	2.453102295900596
3 sostantivo	an; rapace	avvoltoi	2.7329238689507163
3 sostantivo	an; rapace	avvoltoio	2.7329238689507163
3 sostantivo	dmc;	azzeccagarbugli	1.8112067228677788
2 sostantivo, aggettivo	ddp; cds; ps;	babbalea	1.6664078230260877
2 sostantivo, aggettivo	ddp; cds; ps;	babbalee	1.6664078230260877
2 sostantivo, aggettivo	ddp; cds; ps;	babbalei	1.6664078230260877
2 sostantivo, aggettivo	ddp; cds; ps;	babbaleo	1.6664078230260877
3 sostantivo	ddp; cds; ps;	babbana	1.6664078230260877
3 sostantivo	ddp; cds; ps;	babbane	1.6664078230260877
3 sostantivo	ddp; cds; ps;	babbani	1.6664078230260877
3 sostantivo	ddp; cds; ps;	babbano	1.6664078230260877
2 sostantivo, aggettivo	ddp; cds; ps;	babbea	2.3125229536448915
2 sostantivo, aggettivo	ddp; cds; ps;	babbee	2.3125229536448915
2 sostantivo, aggettivo	ddp; cds; ps;	babbei	2.3125229536448915
2 sostantivo, aggettivo	ddp; cds; ps;	babbeo	2.3125229536448915
3 sostantivo	cds; mi;	babbiona	2.503364945784109
3 sostantivo	ddp; cds; ps;	babbione	1.6664078230260877
3 sostantivo	ddp; cds; ps;	babbioni	1.6664078230260877
3 sostantivo	an; cds; ddp;	babbuina	2.332637323780436
3 sostantivo	an; cds; ddp;	babbuine	2.332637323780436
3 sostantivo	an; cds; ddp;	babbuino	2.332637323780436
1 aggettivo	op;re;	bacata	2.5746645655428875
1 aggettivo	op;re;	bacate	2.5746645655428875
1 aggettivo	op;re;	bacati	2.5746645655428875
1 aggettivo	op;re;	bacato	2.5746645655428875
3 sostantivo	ddp; cds; ps;	baccalà	1.8822525162794141
3 sostantivo	ddp; cds; ps;	baccellona	1.5177174468004377
3 sostantivo	ddp; cds; ps;	baccellone	1.5177174468004377
3 sostantivo	ddp; cds; ps;	baccelloni	1.5177174468004377
3 sostantivo	dmc; cds; svp;	bacchettona	1.37530578872071
3 sostantivo	cds;	bacchettonaggine	1.37530578872071
3 sostantivo	cds;	bacchettonaggini	1.37530578872071
3 sostantivo	dmc; cds; svp;	bacchettone	1.37530578872071
3 sostantivo	cds;	bacchettoneria	1.37530578872071
3 sostantivo	cds;	bacchettonerie	1.37530578872071
3 sostantivo	dmc; cds; svp;	bacchettoni	1.37530578872071
3 sostantivo	an;	bacherozza	1.7087939437701265
3 sostantivo	an;	bacherozze	1.7087939437701265
3 sostantivo	an;	bacherozzi	1.7087939437701265
3 sostantivo	an;	bacherozzo	1.7087939437701265
3 sostantivo	dmc; svp; cds	baciapile	2.118908871586257
3 sostantivo	cds;	bacucca	1.894813457389923
3 sostantivo	cds;	bacucche	1.894813457389923
3 sostantivo	cds;	bacucchi	1.894813457389923
3 sostantivo	cds;	bacucco	1.894813457389923
3 sostantivo	pr; mi;	bagasce	5
3 sostantivo	pr; mi;	bagascia	5
3 sostantivo	pr; mi;	bagasciona	5
3 sostantivo	pr; mi;	bagascione	5
2 sostantivo, aggettivo	ddp; cds;	baggiana	1.6664078230260877
3 sostantivo	qas;	baggianata	1.4827024875252373
3 sostantivo	qas;	baggianate	1.4827024875252373
2 sostantivo, aggettivo	ddp; cds;	baggiane	1.6664078230260877
2 sostantivo, aggettivo	ddp; cds;	baggiani	1.6664078230260877
2 sostantivo, aggettivo	ddp; cds;	baggiano	1.6664078230260877
3 sostantivo	ddf; cds; mi;	bagnarola	2.0295298388543195
3 sostantivo	ddf; cds; mi;	bagnarole	2.0295298388543195
3 sostantivo	pr; mi;	baiadera	5
3 sostantivo	pr; mi;	baiadere	5
3 sostantivo	pr; mi;	baldracca	5
3 sostantivo	pr; mi;	baldraccacce	5
3 sostantivo	pr; mi;	baldraccaccia	5
3 sostantivo	pr; mi;	baldracche	5
3 sostantivo	pr; mi;	baldraccona	5
3 sostantivo	pr; mi;	baldraccone	5
3 sostantivo	ddf; mi;	balena	3.2240009366469673
3 sostantivo	ddf; mi;	balene	3.2240009366469673
1 aggettivo	ddp; cds;	balenga	1.6664078230260877
1 aggettivo	ddp; cds;	balenghe	1.6664078230260877
1 aggettivo	ddp; cds;	balenghi	1.6664078230260877
1 aggettivo	ddp; cds;	balengo	1.6664078230260877
3 sostantivo	dmc; qas; cds;	balla	2.007790870452908
3 sostantivo	dmc; qas; cds;	balle	2.007790870452908
3 sostantivo	cds; dmc;	ballista	2.007790870452908
3 sostantivo	cds; dmc;	balliste	2.007790870452908
3 sostantivo	cds; dmc;	ballisti	2.007790870452908
3 sostantivo	ddp	balordaggine	2.3685457252795334
3 sostantivo	ddp	balordaggini	2.3685457252795334
1 aggettivo	ps; cds; ddp;	balorde	2.3685457252795334
1 aggettivo	ps; cds; ddp;	balordi	2.3685457252795334
1 aggettivo	ps; cds; ddp;	balordo	2.3685457252795334
2 sostantivo, aggettivo	ps; cds; ddp;	baluba	1.6664078230260877
2 sostantivo, aggettivo	ps; cds; ddp;	balube	1.6664078230260877
2 sostantivo, aggettivo	ps; cds; ddp;	balubi	1.6664078230260877
1 aggettivo	ps; cds; ddp;	balzana	1
1 aggettivo	ps; cds; ddp;	balzane	1
1 aggettivo	ps; cds; ddp;	balzani	1
1 aggettivo	ps; cds; ddp;	balzano	1
1 aggettivo	ddp;	bambinesca	1.6619013252319732
1 aggettivo	ddp;	bambinesche	1.6619013252319732
1 aggettivo	ddp;	bambineschi	1.6619013252319732
1 aggettivo	ddp;	bambinesco	1.6619013252319732
3 sostantivo	ddp;	bambinona	1.8267913971376184
3 sostantivo	ddp;	bambinone	1.8267913971376184
3 sostantivo	ddp;	bambinoni	1.8267913971376184
3 sostantivo	cds; ddp;	bambocce	2.0984917463357364
3 sostantivo	cds; ddp;	bambocci	2.0984917463357364
3 sostantivo	cds; ddp;	bamboccia	2.0984917463357364
3 sostantivo	ddp;	bambocciata	1.815674860628783
3 sostantivo	ddp;	bambocciate	1.815674860628783
3 sostantivo	cds; ddp;	bamboccio	2.0984917463357364
1 aggettivo	cds;	banale	1.7906670836043141
1 aggettivo	cds;	banali	1.7906670836043141
3 sostantivo	cds; dmc;	banderuola	1.921028236317916
3 sostantivo	cds; dmc;	banderuole	1.921028236317916
3 sostantivo	cds; re;	bandita	2.466593254992744
3 sostantivo	cds; re;	bandite	2.466593254992744
3 sostantivo	cds; re; dmc;	banditismi	2.466593254992744
3 sostantivo	cds; re; dmc;	banditismo	2.466593254992744
3 sostantivo	cds; re;	bandito	2.466593254992744
3 sostantivo	cds; re;	bandolera	2.466593254992744
3 sostantivo	cds; re;	bandoleri	2.466593254992744
3 sostantivo	cds; re;	bandolero	2.466593254992744
3 sostantivo	cds; qas; min	bara	3.0589508226895457
3 sostantivo	is;	barabba	3.0123171296577484
3 sostantivo	qas;	baracca	2.042996416389025
3 sostantivo	qas;	baracche	2.042996416389025
3 sostantivo	qas;	baraccone	2.042996416389025
